College ID,College Name,City,State
7018511,Pharmacy College Sunderpur,Saharanpur,Uttar Pradesh
7035311,Culinary Academy of India,Hyderabad,Telangana
7049967,Aadarsh B.Ed. College,Jaipur,Rajasthan
7031737,Baliram Patil Mahavidyalaya,Other,Maharashtra
7011182,"Government College, Burhanpur",Other,Madhya Pradesh
7035248,Crescent School of Architecture (B.S.Abdur Rahman University),Chennai,Tamil Nadu
7011211,"Government College, Dhami",Shimla,Himachal Pradesh
7033586,C.U. Shah Medical College,Surendranagar,Gujarat
7035322,Cyber Research and Training Institute,Bardhaman,West Bengal
7035685,"Datta Meghe College of Nursing, RGCER",Nagpur,Maharashtra
7051926,Datta Meghe Medical College,Nagpur,Maharashtra
7033291,Brij Kishore Homeophathic Medical College,Firozabad,Uttar Pradesh
7042185,AFU - AL Falah University,Faridabad,Haryana
7030695,Aurangabad College of Physiotherapy,Aurangabad,Maharashtra
7035825,Deccan Institute of Technology,Kolhapur,Maharashtra
7030697,"Aurangabad Pharmacy College, Mitmita",Aurangabad,Maharashtra
7030718,"Aurora's PG College,Uppal",Hyderabad,Telangana
7049994,Aakar College of Management For Women's,Nagpur,Maharashtra
7035925,Delhi Institute of Technology Management and Research,Faridabad,Haryana
7050680,CEM - College Of Engineering & Management,West Bengal - Other,West Bengal
7012027,M.E.S. Law College,Sirsi,Uttar Pradesh
7036035,"Department of Technology, Savitribai Phule Pune University",Pune,Maharashtra
7036038,Dera Natung Government College,Itanagar,Arunachal Pradesh
7035367,D.B.S. College,Kanpur,Uttar Pradesh
7012067,M.H. College of Law,Ramanagaram,Karnataka
7036110,Dev Sanskrity College,Durg,Chhattisgarh
7050899,Dhaanish Ahmed College Of Engineering,Chennai,Tamil Nadu
7036200,Dhalai District Polytechnic Institute,Ambassa,Tripura
7036211,Dhanalakshmi College of Engineering,Chennai,Tamil Nadu
7036226,Dhanalakshmi Srinivasan Institute of Research and Technology,Tamil Nadu - Other,Tamil Nadu
7036250,Dhanvantari Institute of Design and Technology,Nashik,Maharashtra
7036278,Dharampeth Polytechnic College,Nagpur,Maharashtra
7001800,"Government Polytechnic College, Gadchiroli",Maharashtra - Other,Maharashtra
7050995,Digiquest Institute of Creative Arts and Design,Hyderabad,Telangana
7036414,Dilkap Research Institute of Engineering and Management Studies,Raigad,Maharashtra
7044680,"Agricultural College and Research Institute, Vallanad",Tamil Nadu - Other,Tamil Nadu
7036461,Discovery Institute Of Polytechnic,Murshidabad,West Bengal
7036842,Diwaliba Polytechnic,Surat,Gujarat
7045100,"Alpha Arts and Science College, Chennai",Chennai,Tamil Nadu
7005207,Institute of Aircraft Maintenance Engineering,Aurangabad,Maharashtra
7052491,Amity Institute of Nano Technology,Noida,Uttar Pradesh
7036904,Doaba College,Jalandhar,Punjab
7038303,"Explorra School of Design and Technology, Surat",Surat,Gujarat
7004714,"Indian Institute of Gems and Jewellery, Delhi",Delhi,Delhi
7042526,"Guru Nanak Dev University Regional Campus, Gurdaspur",Punjab - Other,Punjab
7015439,"MSR Degree College, Nizamabad",Nizamabad,Telangana
7050678,Doon Institute of Medical Sciences (DIMS),Dehradun,Uttarakhand
7038408,Fakhruddin Ali Ahmed Medical College And Hospital,Assam - Other,Assam
7044382,Adhi College of Engineering and Technology,Kanchipuram,Tamil Nadu
7044529,Adrash Gramin College,Other,Rajasthan
7050904,Doon P.G. Paramedical College and Hospital,Dehradun,Uttarakhand
7033900,Centre For Bioinformatics College,Ranchi,Jharkhand
7035753,Dayanand Vedic College,Orai,Uttar Pradesh
7037623,Dr. Shankarrao Chavan Government Medical College,Nanded,Maharashtra
7036992,Doon Valley Institute of Pharmacy and Medicine,Karnal,Haryana
7050192,Army Institute of Fashion and Design,Bangalore,Karnataka
7050167,"Government Engineering College, Barton Hill Courses and Fees 2024",Thiruvananthapuram,Kerala
7045141,Alwar College of Nursing,Alwar,Rajasthan
7031921,Bapuji Polytechnic,Other,Karnataka
7019796,R G Mahavidyalaya,Kanpur,Uttar Pradesh
7050496,Dr. Baba Saheb Ambedkar Medical College And Hospital,Delhi,Delhi
7051681,"Institute of Professional Studies, Ghaziabad",Ghaziabad,Uttar Pradesh
7037159,Dr. Bapuji Salunkhe Institute of Pharmacy,Sangli,Maharashtra
7037185,Dr. Bhupendra Nath Dutta Smriti Mahavidyalaya,Bardhaman,West Bengal
7042438,Dr. B.R. Ambedkar University,Andhra Pradesh - Other,Andhra Pradesh
7042439,"Ambedkar University Delhi, Karampura",Delhi,Delhi
7000099,"Government College, Kolayat",Bikaner,Rajasthan
7000423,"Government Commerce College, Nikol",Ahmedabad,Gujarat
7012423,Maa Narmada College,Other,Madhya Pradesh
7037216,"Dr. D.Y. Patil Arts, Commerce and Science College",Pune,Maharashtra
7050910,"Dr. D. Y. Patil Medical College, Hospital and Research Centre",Pune,Maharashtra
7030720,Aurora's Polytech Academy,Hyderabad,Telangana
7030721,Aurora's Polytechnic College,Other,Telangana
7030722,"Aurora's Post Graduate College, Hyderabad",Hyderabad,Telangana
7050280,G.E.T. B.Ed  College of Education,Vellore,Tamil Nadu
7050252,G.G.S Polytechnic College,Kharar,Punjab
7050253,G.H.R. Education Foundation,Other,Telangana
7030723,Aurora's Post Graduate College(MBA),Hyderabad,Telangana
7037742,Dream Institute Of Technology,Kolkata,West Bengal
7037305,Dr. Harivansh Rai Bachchan Mahavidyalaya,Unnao,Uttar Pradesh
7050284,Charnock College of Paramedics,Kolkata,West Bengal
7035122,"Columbus Travel Academy, Mumbai",Mumbai,Maharashtra
7042453,Dr. Homi Bhabha State University,Mumbai,Maharashtra
7051685,"College of Architecture, Bharati Vidyapeeth",Pune,Maharashtra
7051733,"Hi-Tech Institute of Technology, Bhubaneswar",Bhubaneswar,Orissa
7037344,Dr. K.N. Modi Engineering College,Ghaziabad,Uttar Pradesh
7037345,Dr. K.N Modi Institute of Engineering and Technology,Modinagar,Uttar Pradesh
7037367,Dr KN Modi Institute of Pharmaceutical Education and Research,Modinagar,Uttar Pradesh
7051759,AVC College of Engineering,Tamil Nadu - Other,Tamil Nadu
7051775,"JD Institute of Fashion Technology, Guwahati",Guwahati,Assam
7000310,"Government College, Pali",Korba,Chhattisgarh
7037420,Dr. MGR - Janaki College of Arts and Science for Women,Chennai,Tamil Nadu
7009964,Gandhi P.R. College,Bhopal,Madhya Pradesh
7051939,Drona Foundation - RK University B.Voc College,Rajkot,Gujarat
7037482,Dr. Pinnamaneni Siddhartha Institute of Medical Sciences and Research Foundation,Vijayawada,Andhra Pradesh
7036336,Dhing College,Nagaon,Assam
7051800,"D. Y. Patil Medical College, Kolhapur",Kolhapur,Maharashtra
7051791,"Amrita School of Arts and Sciences, Amrita Vishwa Vidyapeetham - Amritapuri Campus",Amritapuri,Kerala
7011477,Laxmi Bai Sahuji Institute of Engineering and Technology,Jabalpur,Madhya Pradesh
7052503,Guiders Education,Other,Kerala
7037617,Dr. Sau. Kamaltai Gawai Institute of Engineering and Technology,Amravati,Maharashtra
7051848,"Tech Mahindra SMART Academy for Healthcare, Pune",Pune,Maharashtra
7011595,Liberal College,Indore,Madhya Pradesh
7052505,Indira Gandhi Institute of Dental Sciences,Pondicherry,Puducherry
7005498,"Institute of Pharmacy, Faizpur",Other,Maharashtra
7013018,Maharishi College of Law,Other,Uttar Pradesh
7051879,Dr. Ulhas Patil Medical College and General Hospital,Jalgaon,Maharashtra
7010406,"Girijananda Chowdhury Institute of Pharmaceutical Science, Tezpur",Tezpur,Assam
7037588,"Dr. S.N Medical College, Jodhpur",Jodhpur,Rajasthan
7035123,"Columbus Travel Academy, Pune",Pune,Maharashtra
7051859,Fusion Institute of Hotel Management,Dehradun,Uttarakhand
7052506,Advance Institute of Management,Ghaziabad,Uttar Pradesh
7037705,Dr. Virendra Swarup Group of Institutions,Kanpur,Uttar Pradesh
7036817,Divine Law College,Meerut,Uttar Pradesh
7042465,Dr. YSR Architecture and Fine Arts University,Kadapa,Andhra Pradesh
7052507,Abhilashi Group of Institutions,Mandi,Himachal Pradesh
7013144,Mahatma Gandhi College of Nursing,Other,Rajasthan
7042424,DSVV - Dev Sanskriti Vishwavidyalaya,Haridwar,Uttarakhand
7050723,Dumka Engineering College,Dumka,Jharkhand
7037853,Durgamata Institute of Pharmacy,Parbhani,Maharashtra
7037857,Durgapur Government College,Durgapur,West Bengal
7004919,Indira Gandhi Institute of Pharmaceutical Sciences,Bhubaneswar,Orissa
7052508,CHM Institute of Hotel and Business Management,Ghaziabad,Uttar Pradesh
7035958,"Dental College and Hospital, Navi Mumbai, Bharati Vidyapeeth",Navi Mumbai,Maharashtra
7010538,Global Institute of Management and Technology,Nadia,West Bengal
7043429,Amrapali Institute of Hotel Management,Haldwani,Uttarakhand
7010588,GLS (Shailesh R. Parikh) Institute of Computer Technology,Ahmedabad,Gujarat
7052515,Canvass Clinical Research Institute,Nagpur,Maharashtra
7033672,Camellia School of Engineering and Technology,Kolkata,West Bengal
7037965,"Ecole Intuit Lab, Mumbai",Mumbai,Maharashtra
7052517,Central Marine Fisheries Research Institute ,Chennai,Tamil Nadu
7052518,CG Eduversity,Pune,Maharashtra
7013401,Mahipal Singh Law College,Hardoi,Uttar Pradesh
7042471,Eklavya University,Damoh,Madhya Pradesh
7038106,Ellenki College of Engineering and Technology,Hyderabad,Telangana
7038142,Empee Institute of Hotel Management and Catering Technology,Chennai,Tamil Nadu
7001182,"Government Girls College, Rajsamand",Rajsamand,Rajasthan
7038166,"English Language Teaching Institute of Symbiosis, Symbiosis International, Pune",Pune,Maharashtra
7051945,"Gopabandhu Ayurveda Mahavidyalaya, Puri",Puri,Orissa
7050696,Gopalan College of Engineering and Management,Bangalore,Karnataka
7051894,"School of Computer Science, Chhatrapati Shivaji Maharaj University",Navi Mumbai,Maharashtra
7030830,AVIT Education College,Gwalior,Madhya Pradesh
7044034,ABR College of Engineering and Technology (ABRCET),Other,Andhra Pradesh
7038307,"Exterior Interior Limited, Bangalore",Bangalore,Karnataka
7038308,"Exterior Interior Limited, Chennai",Chennai,Tamil Nadu
7038311,"Exterior Interior Limited, Kolkata",Kolkata,West Bengal
7050942,Extol College,Bhopal,Madhya Pradesh
7052535,Srinivasa Institute of Engineering & Technology,Chennai,Tamil Nadu
7051897,Eastern Institute of Management,Kolkata,West Bengal
7044032,Abohar Polytechnic College,Fazilka,Punjab
7044035,Abraham Malpan Memorial Teacher TRG Institute,Pathanamthitta,Kerala
7044033,ABR College of Education,Other,Andhra Pradesh
7051929,FAD International,Mumbai,Maharashtra
7038446,Father Muller Homoeopathic Medical College,Mangalore,Karnataka
7038450,Fathima Institute of Medical Sciences,Kadapa,Andhra Pradesh
7038320,F.C. College for Women,Hisar,Haryana
7038324,F.H. Medical College and Hospital,Agra,Uttar Pradesh
7038524,FIT Group of Institutions,Meerut,Uttar Pradesh
7051867,Fledge Institute of Aviation & Hospitality,Bangalore,Karnataka
7038537,Flora Institute of Technology,Pune,Maharashtra
7001401,"Government Medical College, Akola",Akola,Maharashtra
7042475,Fakir Mohan University,Orissa - Other,Orissa
7038571,"Footwear Design and Development Institute, Chhindwara",Chhindwara,Madhya Pradesh
7052396,Combined PG Institute of Medical Sciences and Research ,Dehradun,Uttarakhand
7038573,"Footwear Design and Development Institute, Jodhpur",Jodhpur,Rajasthan
7051907,Amity Institute of Biotechnology,Noida,Uttar Pradesh
7013868,Maratha Vidya Prasarak Samaj's Law college,Nashik,Maharashtra
7013900,Maria College,Other,Maharashtra
7038576,"Footwear Design and Development Institute, Rohtak",Rohtak,Haryana
7038582,"Forest College and Research Institute, Mettupalayam-Tamil Nadu Agricultural University",Mettupalayam,Tamil Nadu
7013984,Marwadi Siksha Samithi Law College,Hyderabad,Telangana
7038616,Frameboxx Animation and Visual Effects,Mumbai,Maharashtra
7038604,Fr. Conceicao Rodrigues College of Engineering,Mumbai,Maharashtra
7001719,"Government Polytechnic College, Bhuj",Bhuj,Gujarat
7044210,ACN College of Engineering and Management Studies,Aligarh,Uttar Pradesh
7038634,FTIH - Film And Television Institute of Hyderabad,Hyderabad,Telangana
7052556,Bharat Institute of Technology ,Other,Haryana
7052554,CIPET: Centre for Skilling and Technical Support - [CSTS],Agartala,Tripura
7014109,Mata Rajkaur Institute of Engineering and Technology,Rewari,Haryana
7038652,FX School,Mumbai,Maharashtra
7009877,Gadag Institute of Medical Sciences,Karnataka - Other,Karnataka
7009920,Gandhi Academy of Technical Education Polytechnic College,Nalgonda,Telangana
7009939,Gandhi Institute of Advanced Computer and Research,Orissa - Other,Orissa
7009942,Gandhi Institute of Fashion and Textile,Ahmedabad,Gujarat
7042482,Ganga Devi Mahila Mahavidyalaya,Patna,Bihar
7052560,Aims College Of Hotel Management & Catering Technology,Hyderabad,Telangana
7036946,"Don Bosco College, Maram",Other,Manipur
7036947,Don Bosco College,Other,Meghalaya
7036984,Doon College of Law,Saharanpur,Uttar Pradesh
7052562,Maa Gange Institute of Hotel Management and Professional Studies,Dehradun,Uttarakhand
7051546,Don Bosco Technical Institute,New Delhi,Delhi
7036979,Doomshell Academy of Advance Computing,Jaipur,Rajasthan
7036980,Doon Ayurvedic Medical College and Hospital,Saharanpur,Uttar Pradesh
7036982,Doon College of Education,Saharanpur,Uttar Pradesh
7035126,"Command Hospital, Chandimandir",Other,Telangana
7035128,"Command Hospital, Lucknow",Lucknow,Uttar Pradesh
7052564,Amritsar College of Nursing,Amritsar,Punjab
7052566,Aram Institute,Ranchi,Jharkhand
7014394,Mayurbhanj School of Engineering,Other,Orissa
7002313,"Government Post Graduate College, Noida",Noida,Uttar Pradesh
7050886,GCT - Gnanamani College of Technology,Namakkal,Tamil Nadu
7050227,G.D Memorial Group of Colleges,Jodhpur,Rajasthan
7051932,Amor Design Institute,Ahmedabad,Gujarat
7006192,Jafri BCA College Sadrana,Patan,Gujarat
7010246,Geetanjali Group of Colleges,Rajkot,Gujarat
7010308,"Genesis Institute of Pharmacy, Radhanagari",Kolhapur,Maharashtra
7010340,Ghanashyam Hemalata Institute of Technology and Management (GHITM),Puri,Orissa
7050828,"G.H. Raisoni College of Engineering, Nagpur",Nagpur,Maharashtra
7050768,And Academy,Other,Rajasthan
7031103,B.M.T. Law College,Purnia,Bihar
7031209,B.S.College,Other,Orissa
7035130,Commerce and Management,Delhi,Delhi
7035131,Commerce College,Other,Gujarat
7009732,"G H Raisoni Institute of Business Management, Jalgaon",Jalgaon,Maharashtra
7052572,Charak Group Of Institution,Lucknow,Uttar Pradesh
7014667,Mewar Nursing College,Udaipur,Rajasthan
7050509,Burdwan Raj College,Purba Bardhaman,West Bengal
7010384,GIFT Design Academy,Kolkata,West Bengal
7050981,Gaya College,Gaya,Bihar
7010387,GIMT - Gandhi Institute of Management and Technology,Kolkata,West Bengal
7010440,"GITAM School of Pharmacy, Visakhapatnam",Visakhapatnam,Andhra Pradesh
7052579,Arundathi Institute of Medical Science ,Other,Telangana
7003137,Gurukula Institute of Technology (GIT Bhubaneswar),Bhubaneswar,Orissa
7050537,Al-Ameen Medical College,Bijapur,Karnataka
7005218,Institute of Bioinformatics and Applied Biotechnology,Bangalore,Karnataka
7036879,"Dnyan Prasarak Shikshan Sanstha's Sandesh College of Arts, Commerce, and Science",Mumbai,Maharashtra
7008814,KKG College of Education,Madurai,Tamil Nadu
7010590,GM Institute of Pharmaceutical Sciences and Research,Davangere,Karnataka
7010517,"Global Institute Of Architecture , Palakkad",Palakkad,Kerala
7010604,"GMR Aviation Academy, Hyderabad",Hyderabad,Telangana
7051955,Dasmesh Institute of Research and Dental Sciences,Faridkot,Punjab
7003555,Harsha Institute of Pharmacy,Lucknow,Uttar Pradesh
7050656,Allahabad Degree College,Allahabad,Uttar Pradesh
7011885,Lucknow Law College,Lucknow,Uttar Pradesh
7010697,Goenka Research Institute of Dental Science,Gandhinagar,Gujarat
7052598,Cadence Academy Kalyani Nagar,Pune,Maharashtra
7015344,Moulana College of Paramedical Sciences,Malappuram,Kerala
7036685,"District Institute of Education and Training, Lunglei",Other,Mizoram
7010726,Gokul Institute of Technology and Sciences,Andhra Pradesh - Other,Andhra Pradesh
7050525,"Government Institute of Medical Sciences, Kasna",Greater Noida,Uttar Pradesh
7010840,Gouri Devi Institute of Medical Sciences and Hospital,Durgapur,West Bengal
7010848,Goutham College,Bangalore,Karnataka
7011043,"Government Ayurved College, Jaipur",Jaipur,Rajasthan
7052595,Cindrebay School of Design,Kozhikode,Kerala
7050534,KGISL Institute of Technology (KITE),Coimbatore,Tamil Nadu
7022383,S. K. S. Chandi College,Bikaner,Rajasthan
7050934,M.N. College of Optometry,Chennai,Tamil Nadu
7050852,Aditya Engineering College - [AEC],East Godavari,Andhra Pradesh
7044747,AIM College of law,Thrissur,Kerala
7000293,"Government College of Teacher Education,Calicut",Calicut,Kerala
7051954,"Government Commerce College, Gandhinagar",Gandhinagar,Gujarat
7044791,Aizza College of Engineering and Technology,Other,Telangana
7044802,ADYPU School of Engineering Pune,Pune,Maharashtra
7000783,Government Dental College and Hospital,Nalanda,Bihar
7050473,"Government Doon Medical College, Dehradun",Dehradun,Uttarakhand
7000837,"Government Engineering College, Banswara",Banswara,Rajasthan
7003695,"Hi-Tech Institute of Technology, Bhubaneswar",Bhubaneswar,Orissa
7044839,Akbari Begum College of Education,Lucknow,Uttar Pradesh
7044842,AKG Institute of Nursing,Lucknow,Uttar Pradesh
7044846,Akhil Bharatiya Maratha Shikshan Parishad'S College of Engineering and Research,Pune,Maharashtra
7000885,"Government Engineering College, Palanpur",Banaskantha,Gujarat
7000731,"Government Degree College, Sopore",Baramulla,Jammu and Kashmir
7000893,"Government Engineering College, Sreekrishnapuram",Palakkad,Kerala
7000936,"Government First Grade College, Bilikere",Mysore,Karnataka
7001025,"Government First Grade College, Koppal",Koppal,Karnataka
7003925,"Holy Cross College, Agartala",Agartala,Tripura
7044898,Aksharaa Polytechnic,Vizianagaram,Andhra Pradesh
7044928,Al-Ameen Engineering College,Erode,Tamil Nadu
7001137,"Government General Degree College, Jhargram",Jhargram,West Bengal
7001262,Government Institute of Forensic Science,Nagpur,Maharashtra
7001274,"Government Institute of Textile Technology, Guntur",Guntur,Andhra Pradesh
7052621,Green Fields Institute of Agriculture Research and Training,Hyderabad,Telangana
7001409,"Government Medical College And ESIC Hosptital , Coimbatore",Coimbatore,Tamil Nadu
7051572,"Government Medical College, Purnea",Purnia,Bihar
7001421,"Government Medical College, Banda",Banda,Uttar Pradesh
7001424,"Government Medical College, Bharatpur",Bharatpur,Rajasthan
7051517,Vyas Dental College and Hospital,Jodhpur,Rajasthan
7001428,"Government Medical College, Chandrapur",Chandrapur,Maharashtra
7001437,Government Medical College Firozabad,Firozabad,Uttar Pradesh
7051637,"Government Medical College, Kannauj",Kannauj,Uttar Pradesh
7052626,Abhyuday University,Khargone,Madhya Pradesh
7036337,Dhirajlal Degree College,Other,Orissa
7036880,Dnyan Vardhani College of Education,Other,Maharashtra
7001453,"Government Medical College, Kollam",Kollam,Kerala
7001467,"Government Medical College, Nalgonda",Nalgonda,Telangana
7049886,A.P. Trivedi Law College,Other,Gujarat
7001484,"Government Medical College, Siddipet",Medak,Telangana
7001606,"Government Polytechnic, Arwal",Nalanda,Bihar
7001688,"Government Polytechnic College, Barauni",Begusarai,Bihar
7001691,"Government Polytechnic College, Bargarh (Chitrakoot)",Uttar Pradesh - Other,Uttar Pradesh
7001698,"Government Polytechnic College, Bathinda",Bathinda,Punjab
7001700,"Government Polytechnic College, Belgaum",Belgaum,Karnataka
7001709,"Government Polytechnic College, Bhaga",Dhanbad,Jharkhand
7001738,"Government Polytechnic College, Cherthala",Kerala - Other,Kerala
7001750,"Government Polytechnic College, Curchorem",South Goa,Goa
7001763,"Government Polytechnic College, Dhangar",Haryana - Other,Haryana
7001774,"Government Polytechnic College, Dwarahat",Uttarakhand - Other,Uttarakhand
7001776,"Government Polytechnic College, Faizabad",Faizabad,Uttar Pradesh
7004190,ICARE Institute of Medical Sciences and Research,Kolkata,West Bengal
7001824,"Government Polytechnic College, Himatnagar",Sabarkantha,Gujarat
7001846,"Government Polytechnic College, Jamnagar",Jamnagar,Gujarat
7036375,Diana Group of Institutions,Bangalore,Karnataka
7001854,"Government Polytechnic College, Jhajjar",Jhajjar,Haryana
7045078,Alliance College of Pharmacy,Other,Karnataka
7045079,Alliance Hotel Management Academy,Hyderabad,Telangana
7045080,Alliance Institute of Commerce and Management,Bhilai,Chhattisgarh
7045086,Alliance School of Performing Visual and Creative Arts,Bangalore,Karnataka
7001906,"Government Polytechnic College, Khutri",Bokaro Steel City,Jharkhand
7001925,"Government Polytechnic College, Kotwan",Mathura,Uttar Pradesh
7001934,"Government Polytechnic College, Lalitpur",Uttar Pradesh - Other,Uttar Pradesh
7001936,"Government Polytechnic College, Latehar",Jharkhand - Other,Jharkhand
7045184,Amara Institute of Engineering and Technology,Other,Andhra Pradesh
7001940,"Government Polytechnic College, Lohaghat",Uttarakhand - Other,Uttarakhand
7001961,"Government Polytechnic College,Mayurbhanj",Mayurbhanj,Orissa
7001996,"Government Polytechnic College, Narendra Nagar",Uttarakhand - Other,Uttarakhand
7002059,"Government Polytechnic College, Rengali",Sambalpur,Orissa
7002101,"Government Polytechnic College, Sirsa",Sirsa,Haryana
7052642,Gnanamani Institute of Management Studies ,Namakkal,Tamil Nadu
7002131,"Government Polytechnic College, Tumakuru",Tumkur,Karnataka
7002148,"Government Polytechnic College, Vijayawada",Vijayawada,Andhra Pradesh
7002156,"Government Polytechnic College, Washim",Maharashtra - Other,Maharashtra
7035132,"Commerce College, Kokrajhar",Other,Assam
7043310,Ambala Institute of Hotel Management,Ambala,Haryana
7002190,"Government Polytechnic, Godhra",Godhra,Gujarat
7002234,"Government Polytechnic, Mayem Bicholim",Goa - Other,Goa
7052645,Akbarpur Mahavidyalaya,Kanpur,Uttar Pradesh
7042554,IEC University,Solan,Himachal Pradesh
7002276,"Government Polytechnic, Sitapur",Sitapur,Uttar Pradesh
7002277,"Government Polytechnic, Sonebhadra",Uttar Pradesh - Other,Uttar Pradesh
7002285,"Government Polytechnic, Unnao",Unnao,Uttar Pradesh
7030499,Asian Educational Institute,Patiala,Punjab
7002563,"Government Women's Polytechnic College, Phulwarisharif",Patna,Bihar
7002595,Govind Paramedical Institute,Dehradun,Uttarakhand
7016543,NBP Degree College,Bangalore,Karnataka
7009785,G. P. College,Uttar Pradesh - Other,Uttar Pradesh
7009792,G. Pulla Reddy College of Pharmacy,Hyderabad,Telangana
7050943,Grace College of Nursing,Kanyakumari,Tamil Nadu
7002674,Grace College,Rajkot,Gujarat
7035133,"Commerce College, Raibag",Other,Karnataka
7035134,"Commerce College, Satna",Satna,Madhya Pradesh
7050972,Graffiti Institute of Fashion Technology,Indore,Madhya Pradesh
7042507,"Graphic Era Hill University, Bhimtal",Nainital,Uttarakhand
7029000,Smt.Genda Devi Mahavidyalaya,Other,Uttar Pradesh
7006698,Jawaharlal Aviation Institute,Palakkad,Kerala
7050752,Aryabhatta College of Engineering and Research Center,Ajmer,Rajasthan
7002806,GRT Institute of Pharmaceutical Education and Research,Chennai,Tamil Nadu
7050917,Simha Subba Mahalakshmi First Grade College,Mysore,Karnataka
7042512,Gujarat Biotechnology University,Gandhinagar,Gujarat
7050731,Dhruva College of Fashion Technology,Hyderabad,Telangana
7007342,K.D.S.Women's College,Cuttack,Orissa
7002844,Gujarat Institute of Hotel Management,Vadodara,Gujarat
7050949,Gujarat Power Engineering and Research Institute,Mehsana,Gujarat
7051573,"Gulbarga Institute of Medical Sciences, Gulbarga",Gulbarga,Karnataka
7050956,Aditya College of Architecture,Mumbai,Maharashtra
7018038,"Panchami College of Law, Bangalore",Bangalore,Karnataka
7002922,"Guru Gobind Singh College of Pharmacy, Guru Nanak Khalsa Group of Educational Institutions",Yamuna Nagar,Haryana
7002924,Guru Gobind Singh Educational Society's Technical Campus,Bokaro Steel City,Jharkhand
7003085,Gurukul Academy,Indore,Madhya Pradesh
7003120,Gurukul Management Studies,Kolkata,West Bengal
7036699,"District Institute of Education and Training, Muktsar",Other,Punjab
7002998,Guru Nanak Institute of Pharmacy,Hoshiarpur,Punjab
7000812,"Government Elementary Teacher Education Institution, Bolangir",Other,Orissa
7002209,"Government Polytechnic, Junagadh",Other,Gujarat
7051609,Gour Mohan Sachin Mandal Mahavidyalaya,Kolkata,West Bengal
7000314,"Government College, Patan",Patan,Gujarat
7000315,"Government College, Patan",Sikar,Rajasthan
7001771,"Government Polytechnic College, Draksharamam",East Godavari,Andhra Pradesh
7003860,Hiralal Bhakat College,Other,West Bengal
7003926,"Holy Cross College, Nagercoil",Nagercoil,Tamil Nadu
7003150,Guwahati College of Architecture and Planning,Guwahati,Assam
7009857,G.V. Acharya Institute of Engineering and Technology,Mumbai,Maharashtra
7003164,Gwalior Engineering College,Gwalior,Madhya Pradesh
7003165,Gwalior Institute of Information Technology,Gwalior,Madhya Pradesh
7003234,Gyanmanjari Institute of Technology,Bhavnagar,Gujarat
7003235,Gyanmanjari Pharmacy College,Bhavnagar,Gujarat
7003379,Haji Md. Serafat Mandal Government Polytechnic College,Birbhum,West Bengal
7051876,Haldia Institute of Dental Sciences and Research,Haldia,West Bengal
7003403,Haldia Institute of Health Science,Kolkata,West Bengal
7003406,Haldia Institute of Pharmacy,Kolkata,West Bengal
7032036,"Basic Training Center, Dalgaon",Other,Assam
7017156,Nmes College of Education,East Godavari,Andhra Pradesh
7017540,Omjee College,Other,Uttar Pradesh
7003489,Haribhau Jawale Institute of Hospitality Management and Catering Technology,Jalgaon,Maharashtra
7035135,"Commerce College, Shiraguppi",Other,Karnataka
7003404,Haldia Institute of Maritime Studies and Research,Haldia,West Bengal
7003523,Harivandana College,Rajkot,Gujarat
7000389,"Government College, Sonkach",Other,Madhya Pradesh
7000390,"Government College, Sri Mutksar Sahib",Muktsar,Punjab
7003574,Haryana Institute of Technology,Jhajjar,Haryana
7051428,Hassan Institute of Medical Sciences,Karnataka - Other,Karnataka
7050915,Hazaribag College of Dental Sciences and Hospital,Hazaribagh,Jharkhand
7003647,Helapuri Institute of Technology and Science,Eluru,Andhra Pradesh
7003665,Herbal Cross Institute of Pharmacy,Orissa - Other,Orissa
7017848,P.S.S.J.College,Other,Orissa
7017693,P.A. First Grade College,Mangalore,Karnataka
7050516,Heritage Institute of Medical Sciences,Varanasi,Uttar Pradesh
7003682,Hetic,Bangalore,Karnataka
7003683,Hewett Polytechnic College,Lucknow,Uttar Pradesh
7051984,Ahmedabad Aviation and Aeronautics Limited,Ahmedabad,Gujarat
7033981,Ch. Atar Singh Degree College,Other,Uttar Pradesh
7051866,HIITMS Academy,Hyderabad,Telangana
7003745,Himachal Institute of Dental Sciences,Sirmour,Himachal Pradesh
7015639,MVR Group of Institutions,Visakhapatnam,Andhra Pradesh
7003749,Himachal Institute of Pharmaceutical Education & Research,Nadaun,Himachal Pradesh
7003770,"Himalayan Institute of Pharmacy and Research, Dehradun",Dehradun,Uttarakhand
7042542,Himalayiya University,Dehradun,Uttarakhand
7003809,Hindu College of Engineering and Technology,Guntur,Andhra Pradesh
7018225,Parijat College,Indore,Madhya Pradesh
7003822,Hindu Institute of Management,Sonepat,Haryana
7003831,"Hindustan Aerospace and Engineering, Sha- Shib Group of Institutions",Pune,Maharashtra
7051603,Hindustan Aviation Academy,Bangalore,Karnataka
7036865,DMR Pharmacy College,Other,Uttar Pradesh
7051855,Hi-Tech Institute Of Technology,Aurangabad,Maharashtra
7017203,Nonoi College,Nagaon,Assam
7051395,"Holy Family College of Nursing, Idukki",Idukki,Kerala
7036630,"District Institute of Education and Training, Hamirpur",Other,Himachal Pradesh
7004006,Hosur Institute Of Technology And Science,Krishnagiri,Tamil Nadu
7004018,HQ 1 Signal Training Centre,Jabalpur,Madhya Pradesh
